"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16","...17","...18","...19","...20","...21","...22"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","35172.907517864041","163","35009.907517864041","1492.4725520256536","36665.380069889696","36502.380069889696","24.449999999999999","0.876","3985","4010.326","32492.054069889695","32655.054069889695",NA,"32516.504069889699",NA,NA,NA,NA,NA,NA
"G2","Unaccompanied children","24551.979580236097","6","24545.979580236097","39279.633902325266","63831.613482561363","63825.613482561363","10.300000000000001","1","2505","2516.3000000000002","61309.31348256136","61315.31348256136",NA,"61319.613482561363",NA,NA,NA,NA,NA,NA
"G3","Families","109986.39399492403","148.37","109838.02399492403","131554.32391379075","241540.71790871478","241392.34790871479","274.69999999999999","233.69800000000001","6231.3329999999996","6739.7309999999998","234652.61690871476","234800.98690871475",NA,"234927.31690871477",NA,NA,NA,NA,NA,NA
"G4","Lone adults","106024.53908256046","192.85788803508672","105831.68119452537","129111.54456246019","235136.08364502067","234943.22575698554","8916.3330868869689","288.57499999999999","6096.0044243209941","15300.912511207962","219642.31324577762","219835.17113381269",NA,"228558.64633266453",NA,NA,NA,NA,NA,NA
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","275735.82017558464","510.22788803508672","275225.59228754957","301437.97493060178","577173.79510618653","576663.56721815141","9225.7830868869696","524.14900000000011","18817.337424320995","28567.269511207964","548096.29770694347","548606.52559497848",NA,"557322.08079383045","32516.504069889699",NA,"524805.57672394067","32492.054069889695",NA,"515604.24363705376"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","17770.168153767678","2504.600383","15265.567770767677","350.31849092137554","18120.486644689052","15615.886261689051","5.0143094189999999","525.10350470399999","1034.0745224289999","1564.1923365519999","14051.693925137051","16556.294308137054",NA,"14056.70823455605",NA,NA,NA,NA,NA,NA
"H2","HIV/AIDS","11096.590198164153","49.482844943462439","11047.10735322069","7830.1416787082289","18926.731876872382","18877.249031928917","338.82897696685433","691.96008508130217","777.43642363535366","1808.22548568351","17069.023546245411","17118.506391188872",NA,"17407.852523212259",NA,NA,NA,NA,NA,NA
"H3","Substance abuse (addictions)","15075.223471795542","126.43079399999999","14948.792677795542","34910.197061124192","49985.420532919736","49858.989738919736","4619.8762739640006","1336.6201438776191","2885.9423792979997","8842.4387971396191","41016.550941780115","41142.981735780115",NA,"45636.427215744116",NA,NA,NA,NA,NA,NA
"H4","Other other adult services","23030.386533040779","655.12701191800318","22375.259521122778","17175.206420727238","40205.592953768013","39550.465941850009","1090.4887447043138","1865.5473186003749","2601.3779392584806","5557.4140025631696","33993.051939286845","34648.178951204849",NA,"35083.540683991152",NA,NA,NA,NA,NA,NA
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","66972.368356768158","3335.6410338614655","63636.727322906685","60265.863651481035","127238.23200824918","123902.59097438771","6054.2083050541687","4419.2310522632961","7298.8312646208351","17772.2706219383","106130.32035244943","109465.96138631088",NA,"112184.52865750359","14056.70823455605",NA,"98127.820422947523","14051.693925137051",NA,"92078.626427312367"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS (LINES A4+B1+C11+D11+E11+F11+G5+H5)","7317355.3666217923","252632.17421108665","7064723.1924107056","6565315.2777558127","13882670.644377606","13630038.470166517","2151974.9535917998","350073.12442314537","432399.96549529402","2934448.0435102396","10695590.42665628","10948222.600867365","1.8534956798841686","12847565.380248077","1908818.6737924439","5904201.2233257089","5034545.483129926","1885253.2807882696","4117636.0609849184","4692701.084883091"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31339.925482606712",NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"103382.30874000001",NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"911446.10600000003",NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I1+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10171499.731533971",NA,NA,NA,NA,NA,NA,NA,NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
